q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample
7.166,11.232,12.421,15.357,14.756,0.138,0.004,0.007,0.007,0.009,mod
6.557,6.385,5.180,4.752,3.286,0.039,0.056,0.164,0.283,0.071,mod
11.584,9.258,3.909,7.858,8.012,0.009,0.150,0.311,0.095,0.082,mod
12.750,13.232,9.220,10.005,6.732,0.046,0.069,0.713,0.042,0.282,mod
9.395,7.590,7.607,8.362,5.416,0.051,0.287,0.051,0.022,0.072,mod
7.340,8.899,16.533,15.270,10.808,0.101,0.041,0.012,0.123,0.073,mod
4.372,5.628,6.664,7.169,10.682,0.029,0.209,0.044,0.037,0.026,mod
6.351,6.168,6.657,5.978,8.225,0.080,0.079,0.160,0.173,0.474,mod
7.265,8.082,10.233,15.558,18.512,0.049,0.035,0.100,0.061,0.031,mod
9.118,8.314,15.141,12.434,6.201,0.156,0.204,0.073,0.047,0.098,mod
7.281,5.989,6.781,6.126,6.365,0.591,0.490,0.071,0.650,0.501,mod
5.448,6.287,5.984,5.965,5.937,0.080,0.142,0.190,0.119,0.097,mod
8.511,6.557,6.385,5.180,4.752,0.004,0.039,0.056,0.164,0.283,mod
6.489,7.357,12.044,10.139,8.257,0.133,0.559,0.026,0.014,0.022,mod
4.000,3.000,10.250,7.176,9.095,0.000,0.000,0.000,0.000,0.000,mod
8.018,7.338,8.558,8.388,5.774,0.204,0.221,0.062,0.114,0.125,mod
8.217,8.576,7.988,6.841,4.614,0.102,0.062,0.111,0.256,0.037,mod
9.798,7.796,7.057,6.220,4.818,0.181,0.039,0.161,0.236,0.025,mod
6.955,7.342,9.972,8.855,12.569,0.067,0.164,0.058,0.435,0.009,mod
7.578,8.698,11.104,12.702,6.530,0.090,0.007,0.035,0.080,0.155,mod
6.691,7.331,7.427,5.765,6.597,0.024,0.361,0.104,0.081,0.044,mod
12.186,8.893,10.284,7.810,7.372,0.123,0.446,0.128,0.250,0.138,mod
7.637,8.667,6.443,8.170,7.576,0.198,0.066,0.024,0.040,0.113,mod
6.769,8.679,14.374,23.159,17.969,0.019,0.057,0.002,0.002,0.007,mod
7.868,7.862,6.755,7.360,9.081,0.093,0.064,0.376,0.010,0.010,mod
7.260,11.600,15.051,17.090,11.281,0.137,0.022,0.022,0.004,0.038,mod
13.694,10.151,9.472,8.433,9.129,0.049,0.086,0.072,0.024,0.126,mod
12.543,11.138,6.843,6.498,5.586,0.027,0.005,0.045,0.052,0.096,mod
9.809,11.392,8.720,9.539,10.363,0.057,0.057,0.339,0.292,0.094,mod
9.631,7.648,8.188,7.820,8.800,0.007,0.233,0.066,0.365,0.247,mod
7.366,11.179,10.122,9.206,6.344,0.143,0.125,0.037,0.106,0.282,mod
7.772,6.416,6.508,6.436,6.513,0.017,0.015,0.055,0.034,0.075,mod
7.333,5.333,10.000,9.333,3.667,0.000,0.000,0.000,0.000,0.000,mod
7.829,9.312,8.548,6.292,6.850,0.114,0.050,0.054,0.082,0.021,mod
7.485,8.516,9.427,9.030,6.296,0.094,0.189,0.056,0.040,0.153,mod
10.192,7.016,11.230,11.718,5.424,0.053,0.576,0.005,0.006,0.034,mod
9.775,5.715,6.168,6.282,8.602,0.055,0.231,0.045,0.134,0.289,mod
5.256,5.661,5.870,6.017,6.017,0.315,0.283,0.389,0.430,0.453,mod
7.276,11.550,9.188,9.187,8.023,0.302,0.017,0.034,0.017,0.121,mod
6.678,7.416,8.510,8.820,10.005,0.024,0.114,0.085,0.046,0.055,mod
23.159,17.969,7.836,7.368,8.226,0.002,0.007,0.448,0.328,0.095,mod
7.635,5.569,7.970,6.077,5.707,0.064,0.538,0.071,0.158,0.159,mod
6.227,7.465,10.577,10.257,6.875,0.185,0.192,0.076,0.063,0.552,mod
9.364,9.715,10.153,9.176,11.447,0.110,0.147,0.083,0.135,0.058,mod
6.098,8.611,9.240,7.105,7.752,0.253,0.056,0.125,0.617,0.041,mod
8.957,8.367,7.731,6.444,8.730,0.463,0.066,0.049,0.107,0.041,mod
14.617,11.608,9.657,4.379,4.862,0.058,0.137,0.093,0.044,0.156,mod
8.538,7.043,6.939,7.671,7.645,0.068,0.082,0.085,0.169,0.633,mod
7.254,6.575,6.363,3.862,5.407,0.054,0.139,0.182,0.234,0.198,mod
15.313,11.231,8.542,8.640,9.429,0.040,0.099,0.182,0.275,0.645,mod
9.646,9.242,9.240,9.443,11.167,0.536,0.080,0.115,0.069,0.275,mod
9.279,6.297,8.368,7.343,9.105,0.059,0.020,0.012,0.018,0.030,mod
4.534,5.863,6.572,5.276,10.521,0.386,0.381,0.019,0.033,0.002,mod
12.578,7.505,8.337,9.538,9.791,0.023,0.148,0.110,0.085,0.085,mod
11.952,8.707,11.279,10.492,9.909,0.011,0.238,0.001,0.003,0.499,mod
5.534,5.190,7.848,8.613,7.960,0.137,0.069,0.068,0.187,0.057,mod
16.459,12.117,5.333,7.948,5.276,0.138,0.055,0.301,0.051,0.251,mod
6.441,7.099,9.030,9.755,8.956,0.321,0.488,0.140,0.033,0.123,mod
8.056,9.334,5.523,9.029,9.354,0.051,0.102,0.102,0.018,0.486,mod
15.785,14.140,9.949,12.137,10.887,0.061,0.004,0.165,0.016,0.058,mod
9.001,7.808,8.086,8.202,8.946,0.187,0.368,0.439,0.233,0.057,mod
8.157,5.198,5.000,6.205,6.158,0.067,0.094,0.064,0.176,0.117,mod
5.244,7.505,7.320,6.297,6.190,0.090,0.103,0.102,0.119,0.148,mod
5.677,6.881,6.208,6.145,7.448,0.178,0.422,0.059,0.162,0.056,mod
10.774,10.163,8.676,9.334,9.940,0.044,0.127,0.414,0.142,0.287,mod
7.150,8.330,8.926,7.441,6.092,0.045,0.222,0.160,0.312,0.165,mod
8.827,9.526,11.831,9.588,9.024,0.208,0.198,0.076,0.119,0.599,mod
8.867,10.091,8.577,7.006,7.829,0.479,0.017,0.056,0.123,0.121,mod
12.065,20.327,16.726,10.811,7.884,0.049,0.025,0.014,0.318,0.368,mod
8.845,9.843,12.696,10.100,7.252,0.037,0.067,0.037,0.024,0.034,mod
7.022,7.149,6.345,7.288,9.514,0.071,0.267,0.023,0.293,0.040,mod
7.256,7.564,13.164,14.144,11.336,0.021,0.045,0.002,0.007,0.002,mod
5.679,12.913,14.224,11.766,10.907,0.321,0.030,0.034,0.013,0.039,mod
7.758,9.368,9.104,9.646,11.280,0.143,0.024,0.050,0.104,0.056,mod
6.035,6.359,6.979,8.116,7.935,0.262,0.348,0.252,0.160,0.041,mod
6.920,7.323,9.536,11.734,7.946,0.037,0.051,0.083,0.033,0.028,mod
7.147,6.843,7.834,7.724,6.832,0.056,0.190,0.096,0.020,0.184,mod
9.987,8.194,10.532,10.076,7.122,0.149,0.146,0.151,0.029,0.059,mod
8.479,6.553,7.007,7.283,7.610,0.392,0.310,0.186,0.264,0.272,mod
13.126,7.724,6.938,9.270,14.299,0.010,0.016,0.597,0.005,0.024,mod
8.333,6.727,6.342,10.395,10.230,0.033,0.060,0.108,0.053,0.020,mod
5.546,8.366,9.531,6.749,8.475,0.085,0.056,0.077,0.298,0.368,mod
11.555,11.348,8.150,6.962,7.866,0.016,0.026,0.050,0.041,0.050,mod
7.660,6.888,7.881,9.088,10.236,0.204,0.043,0.166,0.149,0.092,mod
9.618,7.481,5.977,7.081,9.568,0.054,0.061,0.088,0.176,0.471,mod
9.998,13.055,21.017,14.568,7.586,0.030,0.033,0.001,0.003,0.010,mod
6.044,10.556,8.087,12.191,12.322,0.077,0.048,0.169,0.018,0.004,mod
13.359,8.444,12.403,13.267,9.274,0.053,0.087,0.045,0.021,0.111,mod
8.170,12.581,11.678,6.411,6.686,0.211,0.017,0.024,0.183,0.079,mod
8.652,6.345,7.996,8.983,11.140,0.143,0.214,0.127,0.145,0.091,mod
16.833,12.034,7.065,6.659,7.658,0.023,0.023,0.186,0.140,0.065,mod
5.530,5.968,5.469,6.074,10.691,0.202,0.168,0.548,0.018,0.009,mod
9.646,11.280,9.536,7.004,7.917,0.104,0.056,0.074,0.261,0.076,mod
11.703,7.685,8.644,11.274,10.692,0.223,0.130,0.211,0.072,0.160,mod
8.740,11.669,13.706,9.385,9.986,0.213,0.011,0.009,0.007,0.000,mod
9.151,9.880,10.068,12.505,15.827,0.041,0.008,0.102,0.012,0.016,mod
9.390,9.628,8.515,10.695,15.385,0.016,0.031,0.059,0.038,0.016,mod
8.086,8.202,8.946,7.019,6.606,0.439,0.233,0.057,0.129,0.108,mod
9.938,11.292,6.721,8.418,12.194,0.111,0.011,0.059,0.307,0.004,mod
6.200,8.200,9.800,11.200,13.800,0.000,0.000,0.000,0.000,0.000,mod
8.930,14.974,11.392,14.053,12.440,0.017,0.017,0.275,0.015,0.037,mod
7.869,12.202,12.080,7.057,6.696,0.011,0.015,0.009,0.018,0.054,mod
12.010,14.669,9.070,5.688,6.173,0.156,0.041,0.014,0.206,0.137,mod
8.747,7.609,7.360,5.174,6.895,0.025,0.028,0.022,0.133,0.047,mod
14.553,13.072,7.543,8.698,8.500,0.015,0.010,0.069,0.037,0.064,mod
11.656,5.651,8.482,6.313,6.766,0.016,0.051,0.017,0.036,0.112,mod
11.734,7.946,7.868,8.592,10.862,0.033,0.028,0.076,0.104,0.015,mod
5.586,5.666,7.258,8.941,10.361,0.150,0.027,0.523,0.043,0.063,mod
7.938,9.961,9.780,11.222,9.468,0.060,0.015,0.009,0.010,0.032,mod
5.269,4.923,5.135,5.976,6.401,0.310,0.098,0.131,0.044,0.098,mod
8.676,9.334,9.940,10.687,9.053,0.414,0.142,0.287,0.035,0.188,mod
5.188,4.803,6.250,8.052,8.712,0.157,0.048,0.151,0.030,0.020,mod
5.575,6.151,7.175,7.922,10.665,0.263,0.090,0.011,0.044,0.047,mod
8.356,11.537,10.902,8.491,10.205,0.021,0.376,0.512,0.138,0.021,mod
15.510,12.291,7.160,5.880,5.919,0.018,0.141,0.080,0.262,0.232,mod
14.188,12.755,10.803,6.756,6.518,0.101,0.072,0.044,0.374,0.165,mod
7.500,6.794,9.972,13.796,12.676,0.010,0.039,0.039,0.047,0.065,mod
10.438,6.739,7.444,6.375,6.402,0.152,0.022,0.037,0.041,0.071,mod
7.642,10.184,6.968,5.299,5.506,0.058,0.014,0.233,0.475,0.116,mod
9.921,14.047,10.933,17.354,11.995,0.014,0.009,0.008,0.007,0.025,mod
12.440,7.106,6.904,7.338,6.145,0.017,0.078,0.164,0.225,0.010,mod
12.939,12.453,8.901,6.919,6.300,0.028,0.006,0.066,0.085,0.142,mod
10.250,7.176,9.095,9.370,20.048,0.000,0.000,0.000,0.074,0.000,mod
8.960,8.998,8.942,10.031,9.645,0.009,0.074,0.070,0.028,0.022,mod
7.644,4.934,6.436,5.169,6.713,0.228,0.144,0.176,0.010,0.006,mod
6.326,6.294,8.254,5.769,10.393,0.068,0.368,0.056,0.163,0.016,mod
10.067,9.732,9.846,8.975,7.235,0.260,0.046,0.038,0.065,0.401,mod
15.566,11.109,10.822,8.697,9.776,0.060,0.041,0.168,0.238,0.005,mod
10.550,11.410,9.945,11.701,14.605,0.029,0.007,0.026,0.091,0.075,mod
6.591,5.453,4.760,5.242,6.315,0.182,0.437,0.284,0.393,0.035,mod
11.094,11.744,11.110,10.984,8.942,0.035,0.010,0.073,0.038,0.141,mod
7.932,9.038,12.328,9.546,6.793,0.229,0.164,0.086,0.247,0.357,mod
9.269,8.565,7.994,10.340,12.629,0.028,0.392,0.374,0.049,0.096,mod
6.873,6.040,6.009,7.070,7.107,0.043,0.165,0.138,0.018,0.330,mod
11.731,10.263,8.746,10.538,9.275,0.030,0.065,0.101,0.015,0.183,mod
6.393,7.399,7.191,11.862,18.733,0.102,0.069,0.337,0.034,0.016,mod
6.417,5.743,5.676,6.312,5.755,0.172,0.092,0.295,0.062,0.349,mod
6.866,5.645,5.492,8.652,7.837,0.099,0.049,0.075,0.120,0.146,mod
7.535,10.743,11.590,7.831,9.455,0.065,0.095,0.031,0.048,0.095,mod
12.091,10.496,12.077,10.508,7.394,0.055,0.413,0.058,0.153,0.052,mod
8.602,11.369,8.708,4.739,6.787,0.117,0.088,0.095,0.393,0.107,mod
24.111,21.215,11.496,7.802,7.032,0.010,0.013,0.199,0.237,0.240,mod
11.421,12.554,6.825,8.368,6.751,0.029,0.005,0.149,0.067,0.020,mod
5.792,8.223,8.086,5.082,6.121,0.113,0.054,0.080,0.039,0.102,mod
7.288,10.859,9.037,11.435,7.654,0.226,0.013,0.553,0.010,0.181,mod
7.933,9.389,10.392,11.345,13.664,0.088,0.155,0.227,0.087,0.041,mod
7.900,6.985,9.939,11.817,10.192,0.107,0.215,0.830,0.031,0.010,mod
7.640,6.381,7.011,6.344,8.015,0.018,0.075,0.031,0.020,0.214,mod
9.009,11.046,9.729,10.600,13.320,0.009,0.017,0.004,0.041,0.037,mod
9.735,7.573,12.736,13.152,9.489,0.097,0.116,0.016,0.066,0.122,mod
7.030,6.258,12.352,13.689,8.517,0.052,0.283,0.016,0.000,0.245,mod
8.233,7.383,7.710,9.179,7.772,0.290,0.310,0.105,0.025,0.304,mod
6.033,5.328,7.191,5.635,6.944,0.024,0.023,0.005,0.036,0.205,mod
10.664,8.412,12.128,13.542,12.584,0.018,0.438,0.008,0.061,0.051,mod
7.168,7.458,8.041,8.778,6.780,0.180,0.047,0.064,0.080,0.149,mod
7.912,6.263,7.942,9.051,9.066,0.029,0.033,0.082,0.105,0.042,mod
9.354,6.966,9.865,11.707,8.275,0.486,0.073,0.009,0.027,0.020,mod
7.987,10.063,9.373,8.840,7.813,0.358,0.010,0.006,0.030,0.093,mod
10.972,7.950,8.508,7.382,6.862,0.203,0.038,0.046,0.119,0.354,mod
9.472,8.433,9.129,11.028,8.157,0.072,0.024,0.126,0.231,0.331,mod
7.432,9.842,16.648,14.211,6.846,0.453,0.251,0.018,0.146,0.117,mod
7.087,8.055,11.857,14.864,9.736,0.033,0.090,0.024,0.010,0.068,mod
5.816,6.157,6.148,6.811,7.682,0.304,0.363,0.488,0.307,0.082,mod
9.479,13.507,14.799,11.455,12.443,0.065,0.001,0.016,0.064,0.055,mod
6.640,4.975,5.584,7.673,7.667,0.072,0.440,0.077,0.082,0.091,mod
11.652,8.867,10.091,8.577,7.006,0.029,0.479,0.017,0.056,0.123,mod
6.505,5.594,6.761,6.238,5.381,0.074,0.130,0.072,0.178,0.156,mod
9.470,8.678,8.776,8.121,8.842,0.012,0.011,0.009,0.380,0.071,mod
21.930,18.845,13.145,16.479,11.098,0.007,0.005,0.012,0.016,0.457,mod
10.056,8.159,12.117,14.243,11.817,0.696,0.026,0.002,0.005,0.005,mod
9.093,8.261,13.259,7.080,9.256,0.007,0.110,0.063,0.473,0.316,mod
5.169,6.713,5.517,5.721,7.787,0.010,0.006,0.060,0.316,0.096,mod
7.240,8.249,8.430,8.709,6.227,0.091,0.056,0.066,0.053,0.185,mod
7.591,8.630,11.531,9.243,10.386,0.033,0.110,0.125,0.463,0.194,mod
5.228,4.724,4.399,5.219,8.330,0.124,0.137,0.069,0.086,0.016,mod
8.039,8.697,6.464,6.220,6.244,0.422,0.095,0.153,0.071,0.101,mod
7.764,7.142,5.493,7.023,6.444,0.135,0.091,0.053,0.071,0.071,mod
7.274,5.038,5.734,7.214,8.704,0.419,0.050,0.230,0.106,0.048,mod
5.849,7.137,5.200,7.989,8.698,0.053,0.161,0.176,0.017,0.098,mod
22.535,14.705,9.248,8.199,10.337,0.005,0.233,0.057,0.156,0.048,mod
8.603,7.292,11.348,8.038,9.775,0.096,0.077,0.012,0.093,0.116,mod
11.200,11.000,7.800,11.000,6.600,0.000,0.000,0.400,0.000,0.400,mod
6.661,6.469,6.562,7.468,7.858,0.205,0.176,0.116,0.172,0.119,mod
8.980,6.836,6.559,5.680,4.938,0.009,0.281,0.212,0.392,0.179,mod
6.690,5.755,6.038,7.030,6.010,0.072,0.008,0.051,0.212,0.318,mod
8.315,9.369,7.869,5.754,6.934,0.149,0.017,0.023,0.175,0.210,mod
8.146,7.807,5.077,6.617,10.511,0.008,0.013,0.244,0.152,0.021,mod
11.534,8.830,6.380,5.583,8.604,0.027,0.036,0.157,0.125,0.035,mod
13.533,9.413,9.740,7.761,10.426,0.011,0.011,0.049,0.194,0.028,mod
10.559,6.897,8.303,9.870,11.198,0.210,0.277,0.345,0.105,0.362,mod
5.554,4.737,4.888,4.884,4.683,0.119,0.194,0.024,0.356,0.045,mod
6.354,5.539,5.698,7.634,6.898,0.070,0.070,0.108,0.032,0.251,mod
6.555,9.383,12.662,8.542,7.294,0.332,0.101,0.039,0.039,0.089,mod
8.253,12.217,9.406,7.695,9.456,0.122,0.010,0.011,0.317,0.011,mod
10.847,15.107,9.868,12.923,13.126,0.283,0.021,0.439,0.027,0.010,mod
11.228,10.651,7.833,7.460,7.753,0.272,0.093,0.048,0.131,0.077,mod
7.535,7.505,6.971,5.397,5.655,0.118,0.046,0.088,0.127,0.276,mod
7.534,10.075,8.931,9.178,6.308,0.228,0.080,0.033,0.037,0.141,mod
6.779,9.608,9.794,8.556,7.200,0.287,0.027,0.068,0.084,0.313,mod
8.176,7.995,6.049,7.168,7.458,0.171,0.095,0.361,0.180,0.047,mod
8.951,6.370,7.620,5.257,6.454,0.037,0.169,0.045,0.124,0.231,mod
7.830,7.103,8.640,8.288,9.191,0.020,0.243,0.025,0.058,0.090,mod
6.743,6.559,5.373,7.098,6.198,0.035,0.016,0.247,0.020,0.146,mod
11.000,4.750,5.339,6.306,8.722,0.039,0.016,0.031,0.047,0.055,mod
8.951,12.494,12.156,8.472,7.997,0.277,0.077,0.144,0.122,0.034,mod
9.979,5.869,9.757,9.221,7.865,0.089,0.091,0.031,0.070,0.157,mod
9.215,9.056,9.325,6.037,10.062,0.041,0.043,0.023,0.092,0.088,mod
13.950,15.706,13.219,15.771,14.188,0.019,0.053,0.052,0.077,0.101,mod
7.333,8.000,13.333,11.000,8.667,0.000,0.000,0.000,0.000,0.667,mod
13.771,14.640,12.884,12.411,14.497,0.328,0.027,0.413,0.022,0.024,mod
6.444,8.730,13.106,8.073,7.191,0.107,0.041,0.023,0.054,0.292,mod
16.922,13.679,14.279,16.137,17.357,0.001,0.017,0.023,0.021,0.025,mod
9.034,9.342,7.699,7.369,10.412,0.061,0.037,0.100,0.460,0.203,mod
11.910,10.780,9.757,12.005,15.130,0.009,0.051,0.222,0.060,0.022,mod
5.888,5.157,5.011,6.687,7.017,0.154,0.040,0.034,0.137,0.058,mod
10.838,7.766,9.095,8.722,6.613,0.194,0.501,0.061,0.019,0.100,mod
20.048,23.326,14.488,5.744,6.581,0.000,0.000,0.045,0.023,0.178,mod
6.349,9.165,12.783,10.023,9.889,0.260,0.114,0.011,0.138,0.028,mod
4.958,9.500,6.769,8.679,14.374,0.062,0.005,0.019,0.057,0.002,mod
7.235,6.940,7.680,7.029,5.752,0.189,0.179,0.406,0.224,0.300,mod
6.643,10.008,10.069,7.836,9.146,0.154,0.072,0.110,0.185,0.138,mod
6.569,12.026,12.137,5.787,7.891,0.280,0.038,0.072,0.069,0.028,mod
8.036,7.025,8.984,7.819,7.666,0.291,0.219,0.063,0.063,0.124,mod
5.551,6.873,7.364,6.764,5.314,0.251,0.100,0.203,0.043,0.399,mod
9.649,15.510,12.291,7.160,5.880,0.181,0.018,0.141,0.080,0.262,mod
9.373,7.986,9.822,5.190,4.742,0.048,0.031,0.013,0.076,0.146,mod
12.057,5.794,7.358,7.938,7.134,0.056,0.513,0.345,0.265,0.408,mod
8.693,9.505,9.979,5.869,9.757,0.036,0.052,0.089,0.091,0.031,mod
7.509,10.223,15.786,14.530,10.858,0.031,0.079,0.037,0.034,0.094,mod
8.519,7.235,6.940,7.680,7.029,0.185,0.189,0.179,0.406,0.224,mod
10.819,9.808,10.009,6.239,10.217,0.077,0.197,0.331,0.137,0.046,mod
11.272,8.951,12.494,12.156,8.472,0.002,0.277,0.077,0.144,0.122,mod
13.200,8.057,6.256,5.567,6.081,0.013,0.366,0.086,0.125,0.175,mod
5.894,6.114,4.371,5.601,6.109,0.081,0.075,0.153,0.051,0.090,mod
7.113,7.525,7.398,7.113,7.634,0.123,0.203,0.291,0.200,0.133,mod
9.976,8.373,11.582,13.996,12.422,0.113,0.268,0.144,0.053,0.095,mod
8.104,7.505,6.700,8.347,8.607,0.054,0.399,0.247,0.492,0.115,mod
7.341,7.697,8.623,9.184,7.871,0.014,0.285,0.105,0.016,0.203,mod
11.186,10.905,8.954,8.443,8.833,0.029,0.008,0.062,0.057,0.238,mod
7.172,9.527,12.134,8.119,7.913,0.563,0.027,0.038,0.050,0.101,mod
8.137,6.762,5.329,5.433,3.902,0.026,0.036,0.089,0.057,0.026,mod
5.989,6.781,6.126,6.365,8.618,0.490,0.071,0.650,0.501,0.454,mod
9.642,7.818,7.520,8.692,13.772,0.042,0.112,0.470,0.315,0.098,mod
6.250,8.052,8.712,4.634,6.850,0.151,0.030,0.020,0.075,0.010,mod
6.202,8.266,9.407,5.288,5.744,0.028,0.038,0.075,0.114,0.051,mod
8.833,8.199,7.228,7.326,5.741,0.238,0.412,0.291,0.079,0.259,mod
8.241,8.974,8.149,8.048,6.704,0.265,0.112,0.169,0.081,0.060,mod
7.529,7.167,7.559,10.703,10.912,0.248,0.131,0.086,0.062,0.115,mod
5.290,5.888,8.453,16.279,17.324,0.173,0.302,0.028,0.025,0.024,mod
7.521,7.091,6.072,6.462,6.246,0.120,0.041,0.368,0.079,0.140,mod
9.595,7.969,8.200,6.130,6.673,0.060,0.270,0.171,0.088,0.045,mod
10.305,9.695,13.177,9.689,9.451,0.038,0.053,0.091,0.117,0.276,mod
9.253,9.802,7.864,7.869,7.216,0.350,0.071,0.284,0.239,0.199,mod
5.822,8.959,9.179,12.017,7.502,0.183,0.030,0.328,0.008,0.047,mod
6.359,9.767,13.896,12.621,6.641,0.031,0.146,0.014,0.067,0.067,mod
10.590,5.097,5.750,5.856,6.842,0.043,0.059,0.061,0.093,0.360,mod
8.981,11.630,6.927,6.194,7.761,0.036,0.019,0.040,0.091,0.028,mod
10.912,8.925,9.735,7.573,12.736,0.115,0.024,0.097,0.116,0.016,mod
7.626,13.160,15.252,10.771,13.142,0.242,0.011,0.034,0.061,0.090,mod
7.960,7.537,5.494,6.022,4.897,0.077,0.139,0.138,0.133,0.249,mod
7.721,5.620,6.915,6.279,8.244,0.068,0.030,0.033,0.037,0.030,mod
6.069,9.002,6.526,7.251,5.178,0.332,0.015,0.008,0.089,0.403,mod
9.641,6.379,5.153,10.061,9.411,0.044,0.063,0.211,0.060,0.032,mod
4.607,5.931,8.172,4.994,7.610,0.213,0.447,0.091,0.200,0.099,mod
11.992,6.093,7.798,8.051,5.074,0.091,0.227,0.091,0.091,0.129,mod
6.980,8.039,7.484,5.869,5.738,0.207,0.058,0.070,0.045,0.236,mod
9.523,10.514,10.933,8.628,10.362,0.124,0.345,0.043,0.105,0.047,mod
14.995,8.426,8.493,13.976,12.774,0.011,0.018,0.012,0.018,0.014,mod
13.004,7.888,6.401,8.936,8.337,0.007,0.020,0.116,0.062,0.171,mod
9.597,8.502,8.501,8.687,7.624,0.088,0.283,0.034,0.472,0.438,mod
10.684,6.900,8.122,10.216,8.800,0.144,0.288,0.248,0.075,0.246,mod
12.140,12.024,7.099,5.701,8.309,0.007,0.022,0.014,0.023,0.019,mod
12.517,14.384,10.559,7.997,8.033,0.034,0.025,0.018,0.131,0.119,mod
7.066,9.188,14.475,10.827,8.106,0.049,0.031,0.021,0.391,0.326,mod
12.519,11.094,10.277,9.310,8.228,0.034,0.028,0.147,0.186,0.080,mod
8.259,11.461,11.032,9.557,5.582,0.193,0.036,0.055,0.104,0.248,mod
9.103,4.833,8.309,6.631,5.660,0.142,0.112,0.142,0.150,0.082,mod
12.004,6.941,8.761,6.164,8.086,0.025,0.272,0.024,0.158,0.038,mod
6.079,6.788,4.594,6.878,4.975,0.100,0.013,0.023,0.010,0.067,mod
7.339,5.705,5.764,6.872,6.437,0.012,0.211,0.216,0.415,0.163,mod
9.917,4.944,8.967,9.676,6.287,0.028,0.491,0.059,0.035,0.288,mod
7.845,5.937,9.516,10.507,5.382,0.089,0.244,0.033,0.024,0.187,mod
7.913,7.138,8.071,6.330,7.288,0.101,0.203,0.022,0.368,0.263,mod
9.934,13.242,11.318,7.007,8.413,0.108,0.031,0.035,0.139,0.497,mod
10.063,13.599,10.226,6.671,6.698,0.136,0.130,0.080,0.077,0.084,mod
10.849,8.343,13.035,10.274,9.195,0.043,0.329,0.054,0.138,0.125,mod
9.058,8.664,7.962,6.935,6.148,0.165,0.065,0.156,0.173,0.162,mod
5.595,7.347,9.451,8.412,6.686,0.116,0.081,0.085,0.177,0.138,mod
6.077,6.586,7.077,7.125,6.845,0.154,0.452,0.005,0.049,0.028,mod
10.274,6.815,7.087,8.055,11.857,0.052,0.060,0.033,0.090,0.024,mod
10.119,7.500,7.116,10.799,13.533,0.059,0.564,0.115,0.049,0.011,mod
10.398,9.740,6.832,9.609,8.623,0.650,0.142,0.242,0.088,0.116,mod
7.184,6.050,7.135,7.249,6.944,0.100,0.012,0.069,0.034,0.037,mod
11.065,9.733,9.883,8.035,9.944,0.043,0.049,0.026,0.086,0.018,mod
12.029,10.114,11.076,9.084,8.285,0.018,0.406,0.062,0.059,0.127,mod
12.176,7.501,10.140,11.371,9.856,0.092,0.122,0.074,0.210,0.044,mod
9.280,9.454,6.676,9.671,8.679,0.085,0.116,0.159,0.093,0.096,mod
8.203,8.979,5.961,7.050,5.626,0.012,0.009,0.197,0.037,0.087,mod
10.223,15.786,14.530,10.858,8.165,0.079,0.037,0.034,0.094,0.146,mod
11.399,17.578,13.042,10.972,10.696,0.026,0.006,0.075,0.024,0.030,mod
13.664,14.282,9.416,6.563,9.610,0.041,0.045,0.341,0.073,0.061,mod
9.986,9.526,6.953,6.330,5.855,0.000,0.052,0.038,0.095,0.132,mod
8.445,9.052,9.072,9.260,9.850,0.120,0.062,0.045,0.024,0.007,mod
11.403,8.197,4.287,7.073,5.147,0.134,0.061,0.085,0.042,0.108,mod
5.410,8.981,11.630,6.927,6.194,0.348,0.036,0.019,0.040,0.091,mod
7.476,6.844,7.614,7.205,6.144,0.331,0.254,0.158,0.199,0.149,mod
7.296,10.229,8.825,6.601,6.988,0.153,0.018,0.066,0.503,0.183,mod
8.122,10.216,8.800,8.071,6.336,0.248,0.075,0.246,0.095,0.101,mod
7.929,12.390,15.500,12.277,15.567,0.069,0.020,0.065,0.095,0.020,mod
9.480,14.659,9.666,9.812,10.987,0.034,0.012,0.329,0.130,0.043,mod
8.331,8.812,7.721,6.775,7.083,0.141,0.213,0.192,0.143,0.250,mod
9.934,9.790,10.245,12.712,12.668,0.013,0.034,0.219,0.004,0.004,mod
6.354,9.839,7.896,9.460,10.535,0.446,0.006,0.013,0.010,0.112,mod
12.221,7.273,10.330,17.025,18.318,0.003,0.044,0.003,0.045,0.013,mod
6.210,6.861,6.820,8.421,6.102,0.059,0.088,0.040,0.058,0.087,mod
6.833,6.382,7.393,7.985,8.369,0.018,0.018,0.474,0.000,0.030,mod
6.956,6.591,9.587,14.404,13.535,0.017,0.071,0.062,0.070,0.015,mod
4.886,7.245,6.791,4.668,4.687,0.069,0.097,0.217,0.038,0.202,mod
20.026,16.920,12.904,15.073,8.841,0.008,0.007,0.000,0.011,0.029,mod
9.924,9.027,7.672,6.843,7.028,0.063,0.034,0.065,0.155,0.051,mod
6.308,5.792,8.223,8.086,5.082,0.141,0.113,0.054,0.080,0.039,mod
5.075,4.219,3.941,4.120,5.403,0.129,0.477,0.626,0.561,0.201,mod
8.431,9.673,6.604,7.518,8.930,0.328,0.009,0.006,0.026,0.017,mod
5.378,7.519,7.610,7.677,8.210,0.498,0.032,0.121,0.010,0.074,mod
