q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample,prediction,dist,ProbM,ProbU
5.632000000000001,7.4910000000000005,8.577,6.435,8.564,0.42100000000000004,0.057,0.369,0.113,0.023,mod,mod,-0.46970542977886875,0.6042766912155748,0.3957233087844252
6.944,7.162000000000001,7.297999999999999,7.108,6.8660000000000005,0.166,0.11199999999999999,0.419,0.051,0.15,mod,mod,-0.8877682642453655,0.6950004141010263,0.30499958589897347
9.652999999999999,10.967,9.062000000000001,10.638,7.0360000000000005,0.035,0.019,0.132,0.015,0.258,mod,mod,-0.31117495427152075,0.5683068138477168,0.43169318615228325
7.289,8.719,12.72,15.56,12.671,0.37200000000000005,0.256,0.14300000000000002,0.094,0.027999999999999997,mod,unm,0.8845043645608834,0.29713552022316353,0.7028644797768366
10.894,7.432,6.772,5.455,5.164,0.086,0.111,0.067,0.091,0.11800000000000001,mod,mod,-1.0597002790524206,0.7285001577156192,0.27149984228438084
4.776,8.21,9.656,7.434,11.194,0.156,0.044000000000000004,0.051,0.11599999999999999,0.044000000000000004,mod,mod,-0.11701598295552085,0.522729368274766,0.4772706317252342
7.202000000000001,7.149,8.336,4.702,7.455,0.255,0.278,0.021,0.431,0.008,mod,mod,-0.5484803605249757,0.6215249514721581,0.37847504852784175
7.382999999999999,8.717,12.109000000000002,8.127,7.774,0.252,0.425,0.054000000000000006,0.24100000000000002,0.225,mod,unm,0.6847886507213454,0.3382413358400194,0.6617586641599806
5.428,5.615,8.347999999999999,8.669,8.749,0.16899999999999998,0.092,0.152,0.124,0.19899999999999998,mod,mod,-0.5445579592791168,0.6206772420842427,0.3793227579157575
5.256,6.256,9.385,12.102,6.642,0.115,0.017,0.039,0.004,0.023,mod,mod,-0.20559692632455917,0.5436586839791342,0.4563413160208657
6.8260000000000005,6.986000000000001,5.935,8.275,12.115,0.547,0.633,0.084,0.011000000000000001,0.018000000000000002,mod,mod,-1.3332879176936236,0.7767931791556285,0.22320682084437155
22.101,20.910999999999998,15.103,8.096,10.059,0.003,0.004,0.017,0.033,0.09699999999999999,mod,unm,1.6634283176292977,0.16770911967224972,0.8322908803277502
6.983,5.957000000000001,7.605,10.773,11.45,0.382,0.129,0.47200000000000003,0.09699999999999999,0.126,mod,mod,-0.787420105895932,0.6708126154367309,0.3291873845632691
6.582999999999999,8.481,8.816,14.217,10.075,0.11800000000000001,0.006,0.079,0.026000000000000002,0.009000000000000001,mod,mod,-0.39158422267878645,0.5867396337891183,0.41326036621088175
6.22,6.6579999999999995,8.711,7.047999999999999,10.845,0.040999999999999995,0.057999999999999996,0.013999999999999999,0.222,0.05,mod,mod,-0.42590525165191107,0.5944934981772179,0.40550650182278225
5.832000000000001,6.289,7.189,9.317,12.033,0.066,0.047,0.038,0.054000000000000006,0.071,mod,mod,-0.9233967593711716,0.7021312754251491,0.2978687245748507
7.0889999999999995,10.093,9.86,8.341000000000001,7.754,0.18899999999999997,0.174,0.066,0.025,0.295,mod,mod,-0.05033512935895512,0.506901288476368,0.493098711523632
10.32,7.426,9.238,14.357000000000001,13.292,0.654,0.12300000000000001,0.124,0.006999999999999999,0.026000000000000002,mod,mod,-0.25364636998764833,0.5549276689240454,0.4450723310759546
5.73,5.452000000000001,5.8420000000000005,5.227,5.559,0.17600000000000002,0.22699999999999998,0.223,0.079,0.11,mod,mod,-1.3636865454703146,0.7817629411695883,0.21823705883041158
8.448,13.999,18.89,15.854000000000001,9.789,0.23199999999999998,0.10800000000000001,0.013000000000000001,0.131,0.426,mod,unm,2.901273463510706,0.05844871524762291,0.9415512847523773
8.323,10.488,11.577,7.9670000000000005,9.515,0.10300000000000001,0.094,0.08800000000000001,0.28,0.034,mod,unm,0.5108954380308157,0.3740701201995947,0.6259298798004055
7.561,8.139,8.221,8.564,10.585,0.053,0.04,0.045,0.028999999999999998,0.027999999999999997,mod,mod,-0.5860700632838123,0.629587378313892,0.3704126216861081
9.702,9.479,8.926,9.481,11.347000000000001,0.127,0.16,0.019,0.025,0.022000000000000002,mod,mod,-0.3556288633746467,0.5785405385875401,0.4214594614124601
9.513,7.428999999999999,7.042999999999999,9.049,7.803999999999999,0.063,0.42200000000000004,0.179,0.009000000000000001,0.138,mod,mod,-0.9711193342022844,0.7115304416345603,0.2884695583654396
6.87,8.686,9.681000000000001,6.803999999999999,5.062,0.027999999999999997,0.078,0.08,0.113,0.156,mod,mod,-0.10884431085589963,0.5207918214358954,0.47920817856410447
9.857999999999999,7.867999999999999,8.044,5.766,6.502999999999999,0.018000000000000002,0.063,0.042,0.115,0.522,mod,mod,-0.6439255132750921,0.6417741877774912,0.3582258122225089
6.169,4.276,5.355,5.942,6.035,0.107,0.055999999999999994,0.13,0.17,0.10400000000000001,mod,mod,-1.5228707530398955,0.8064765922215975,0.19352340777840255
5.486000000000001,6.412000000000001,8.314,7.485,8.252,0.182,0.091,0.036000000000000004,0.052000000000000005,0.264,mod,mod,-0.5556714361863575,0.6230759654309861,0.37692403456901397
9.644,12.727,14.895999999999999,12.745999999999999,14.273,0.081,0.048,0.01,0.122,0.037000000000000005,mod,unm,1.5957668546301713,0.17689848317819654,0.8231015168218034
6.587000000000001,5.787999999999999,6.247000000000001,6.734,6.3660000000000005,0.149,0.373,0.361,0.348,0.317,mod,mod,-1.2313054292014831,0.7595364105460096,0.2404635894539902
7.843999999999999,9.652000000000001,8.008,8.487,6.169,0.24600000000000002,0.059000000000000004,0.2,0.161,0.105,mod,mod,-0.6556927232207945,0.6442193273465251,0.35578067265347485
6.857,5.457000000000001,7.141,6.138,8.488,0.027000000000000003,0.185,0.215,0.133,0.065,mod,mod,-0.9390863729636569,0.705240844370375,0.2947591556296248
8.038,10.427999999999999,11.856,16.840999999999998,20.287,0.047,0.064,0.052000000000000005,0.026000000000000002,0.023,mod,unm,0.6020913119734823,0.3522560869609466,0.6477439130390532
6.239,7.686,7.7620000000000005,8.722999999999999,10.347000000000001,0.040999999999999995,0.20600000000000002,0.431,0.161,0.326,mod,mod,-0.7361019942007081,0.6606218780801545,0.33937812191984545
11.46,7.23,6.71,7.351,9.026,0.043,0.16399999999999998,0.141,0.273,0.259,mod,mod,-1.079966031513222,0.7322933129347339,0.267706687065266
6.749,7.771,6.353,5.984,5.603,0.262,0.047,0.36200000000000004,0.23800000000000002,0.18899999999999997,mod,mod,-1.1966575337133198,0.7534701375360636,0.24652986246393618
9.3,7.985,6.642,6.002999999999999,6.135,0.084,0.136,0.057999999999999996,0.064,0.319,mod,mod,-1.1021929795953147,0.7364146790073485,0.2635853209926514
8.314,8.476,7.343,6.263,6.867000000000001,0.129,0.105,0.191,0.247,0.298,mod,mod,-0.8730592472811045,0.6920287031684362,0.30797129683156366
11.944,9.241,11.405999999999999,12.956,11.299000000000001,0.018000000000000002,0.511,0.032,0.035,0.17,mod,unm,0.45500118174618454,0.38734441110810985,0.6126555888918902
10.32,6.611000000000001,9.404,8.638,5.727,0.121,0.165,0.08199999999999999,0.146,0.218,mod,mod,-0.19938645649428022,0.5421970247190014,0.4578029752809986
6.902,7.803999999999999,6.774,6.85,6.2860000000000005,0.096,0.09300000000000001,0.27699999999999997,0.047,0.11199999999999999,mod,mod,-1.0590465428486189,0.7283772376232713,0.27162276237672867
6.697,7.579,5.577000000000001,6.057,6.193,0.052000000000000005,0.046,0.134,0.191,0.042,mod,mod,-1.4503062878605837,0.7954837328533981,0.20451626714660173
10.049,8.747,8.748,11.300999999999998,10.093,0.052000000000000005,0.08199999999999999,0.134,0.106,0.065,mod,mod,-0.4138111780171547,0.5917696587671117,0.4082303412328882
7.324,7.235,10.883,11.812000000000001,9.58,0.10800000000000001,0.17800000000000002,0.065,0.048,0.2,mod,unm,0.2840497679146958,0.42770987987930015,0.5722901201206999
8.559,10.583,11.231,6.843,12.699000000000002,0.12300000000000001,0.107,0.087,0.10800000000000001,0.075,mod,unm,0.3977994667178004,0.40087649899283695,0.5991235010071628
6.9510000000000005,6.731,6.829,10.615,9.582,0.006999999999999999,0.038,0.311,0.021,0.027999999999999997,mod,mod,-1.0410688624482836,0.724983304883379,0.27501669511662097
6.886,7.079,8.795,12.944,9.741,0.11699999999999999,0.031,0.511,0.002,0.023,mod,mod,-0.3984484344650232,0.5882962794207273,0.4117037205792728
10.584000000000001,12.225999999999999,11.552,11.630999999999998,8.976,0.004,0.003,0.012,0.035,0.449,mod,unm,0.5027237595844847,0.3760147285575808,0.6239852714424192
6.942,6.68,5.731,5.291,8.011000000000001,0.09,0.147,0.166,0.068,0.057999999999999996,mod,mod,-1.3999687762845374,0.7875895180050523,0.21241048199494775
10.165,4.434,9.035,5.311,7.462000000000001,0.063,0.065,0.076,0.084,0.075,mod,mod,-0.3200003606615942,0.5703463827902637,0.4296536172097363
10.079,8.667,10.792,9.724,19.331,0.068,0.107,0.017,0.17300000000000001,0.006999999999999999,mod,unm,0.25430486725369494,0.43472482036441,0.5652751796355899
8.472000000000001,8.067,7.226,8.567,9.915,0.004,0.24600000000000002,0.106,0.059000000000000004,0.036000000000000004,mod,mod,-0.9113026810891105,0.6997214727606679,0.30027852723933224
10.741,10.671,6.521,6.829,7.91,0.032,0.013999999999999999,0.174,0.568,0.305,mod,mod,-1.1417438840943523,0.7436468003997458,0.25635319960025443
19.430999999999997,16.284000000000002,10.043,10.649000000000001,11.335999999999999,0.012,0.016,0.012,0.006999999999999999,0.168,mod,unm,0.009481528455538957,0.49268804360573637,0.5073119563942636
5.6160000000000005,7.228,6.032,7.3839999999999995,8.765,0.217,0.132,0.03,0.04,0.013999999999999999,mod,mod,-1.3015818243605102,0.7715242936295487,0.22847570637045114
5.835,5.843,5.824,6.5920000000000005,7.097,0.445,0.451,0.29100000000000004,0.131,0.10300000000000001,mod,mod,-1.3695701509266192,0.7827155628288518,0.2172844371711482
10.067,7.3839999999999995,7.062,10.161,12.522,0.046,0.040999999999999995,0.14300000000000002,0.051,0.092,mod,mod,-0.964908859941203,0.7103172778555301,0.28968272214446983
7.962000000000001,7.074,8.117,8.339,7.3839999999999995,0.01,0.033,0.011000000000000001,0.004,0.05,mod,mod,-0.6200642240982139,0.6367810553798925,0.3632189446201075
11.179,11.280999999999999,16.192,17.26,17.311,0.012,0.085,0.009000000000000001,0.017,0.013000000000000001,mod,unm,2.0193864295513047,0.12552993132106557,0.8744700686789343
7.1739999999999995,9.3,7.985,6.642,6.002999999999999,0.092,0.084,0.136,0.057999999999999996,0.064,mod,mod,-0.6632106627657199,0.6457755235430404,0.35422447645695954
11.048,10.138,9.049,7.433,10.583,0.14300000000000002,0.162,0.07200000000000001,0.223,0.022000000000000002,mod,mod,-0.31542422588128627,0.5692892933763523,0.43071070662364785
11.347999999999999,10.512,7.416,6.317,8.336,0.13,0.021,0.044000000000000004,0.18600000000000003,0.073,mod,mod,-0.8491979579490012,0.687173971157239,0.3128260288427609
6.353,6.537999999999999,6.352,7.558,6.101,0.08199999999999999,0.03,0.083,0.005,0.168,mod,mod,-1.1969843981755437,0.7535278444529678,0.24647215554703242
8.133,10.089,10.954,6.972,6.539,0.36,0.02,0.013999999999999999,0.168,0.326,mod,unm,0.30725732539781436,0.42223791368264146,0.5777620863173585
4.812,7.147,6.5089999999999995,6.564,10.742,0.10099999999999999,0.075,0.038,0.087,0.022000000000000002,mod,mod,-1.1456662887632367,0.7443569045817288,0.2556430954182711
10.304,9.264,10.432,11.264000000000001,10.684000000000001,0.049,0.28600000000000003,0.05,0.016,0.048,mod,unm,0.13663277294450982,0.4625262286593073,0.5374737713406926
5.095,6.726,5.811,12.036,19.524,0.177,0.075,0.151,0.006,0.003,mod,mod,-1.3738194207104888,0.7834016968101372,0.21659830318986284
11.355,8.931000000000001,7.131,9.854,14.890999999999998,0.368,0.21600000000000003,0.055999999999999994,0.019,0.008,mod,mod,-0.9423550415399253,0.7058862880481519,0.294113711951848
6.485,8.642999999999999,10.445,9.488999999999999,9.112,0.066,0.085,0.036000000000000004,0.048,0.077,mod,unm,0.14088204209490218,0.4615204046080966,0.5384795953919033
9.885,9.73,7.106,6.934,6.39,0.042,0.026000000000000002,0.043,0.099,0.09300000000000001,mod,mod,-0.9505267143352816,0.7074962837903579,0.292503716209642
8.79,7.912999999999999,10.062999999999999,8.693,9.84,0.037000000000000005,0.013999999999999999,0.02,0.083,0.055,mod,unm,0.01601886487968418,0.49113496070038704,0.508865039299613
11.095999999999998,13.593,12.852,8.081,8.269,0.017,0.009000000000000001,0.009000000000000001,0.157,0.514,mod,unm,0.927650799182488,0.28864209230794174,0.7113579076920582
5.682,5.858,5.718999999999999,7.785,13.533,0.162,0.321,0.19,0.131,0.083,mod,mod,-1.4038911810094836,0.7882125647142105,0.21178743528578955
8.257,8.307,6.694,8.162,7.755,0.076,0.22899999999999998,0.035,0.038,0.081,mod,mod,-1.0851959024857214,0.7332667155421625,0.26673328445783734
5.683,5.5729999999999995,6.662000000000001,5.593999999999999,10.355,0.136,0.149,0.038,0.254,0.083,mod,mod,-1.0956556421038348,0.7352067514203527,0.2647932485796472
12.79,8.477,9.741,12.585999999999999,9.592,0.013000000000000001,0.18,0.11199999999999999,0.09300000000000001,0.222,mod,mod,-0.08923229144620759,0.5161387228859343,0.48386127711406557
7.784,8.432,8.302,11.216,12.235999999999999,0.124,0.10400000000000001,0.102,0.048,0.045,mod,mod,-0.5595938403938296,0.6239202628183886,0.3760797371816115
8.737,8.998,9.184,10.620999999999999,9.022,0.128,0.11699999999999999,0.281,0.061,0.159,mod,mod,-0.271297182624763,0.5590471281214394,0.44095287187856064
6.32,8.196,9.327,8.183,7.667999999999999,0.305,0.068,0.113,0.079,0.11800000000000001,mod,mod,-0.22455521057031458,0.5481137572755451,0.45188624272445477
7.059,8.711,9.632,13.788,11.610999999999999,0.036000000000000004,0.011000000000000001,0.094,0.022000000000000002,0.049,mod,mod,-0.1248607921416598,0.5245886113447983,0.4754113886552018
9.765,8.507,7.473,9.796,8.508,0.03,0.28800000000000003,0.19699999999999998,0.047,0.062,mod,mod,-0.8305665428984659,0.6833544746321323,0.3166455253678677
9.455,8.184,10.117,9.064,9.185,0.077,0.259,0.03,0.037000000000000005,0.1,mod,unm,0.033669681590624556,0.4869424592555222,0.5130575407444777
7.831,7.577000000000001,6.481,7.2589999999999995,8.048,0.19399999999999998,0.26,0.183,0.017,0.255,mod,mod,-1.154818564445761,0.74600878438439,0.25399121561561
5.625,6.04,7.273,5.672000000000001,9.062999999999999,0.578,0.35100000000000003,0.021,0.023,0.009000000000000001,mod,mod,-0.8959399365347442,0.6966443913311727,0.3033556086688274
7.211,5.472,5.426,5.263999999999999,7.9110000000000005,0.207,0.239,0.24100000000000002,0.122,0.5660000000000001,mod,mod,-1.499663197398447,0.8030104893573832,0.1969895106426167
8.97,7.081,8.935,10.783,13.487,0.017,0.294,0.042,0.098,0.087,mod,mod,-0.3526870588351576,0.577866477940347,0.4221335220596531
8.341000000000001,9.559,6.641,8.413,9.014,0.062,0.015,0.175,0.44,0.16399999999999998,mod,mod,-1.1025198487124745,0.7364749828376272,0.2635250171623727
8.79,8.494,6.877999999999999,6.516,7.555,0.016,0.040999999999999995,0.086,0.42700000000000005,0.05,mod,mod,-1.0250523803059357,0.721937546701858,0.2780624532981421
9.096,9.767000000000001,8.799,5.928999999999999,9.836,0.158,0.039,0.147,0.294,0.081,mod,mod,-0.39714095973225394,0.5879999954051156,0.4120000045948844
8.734,9.652000000000001,9.124,13.3,14.294,0.342,0.045,0.205,0.099,0.096,mod,mod,-0.29090920388948316,0.5636097030859952,0.4363902969140047
8.085,10.21,11.755,6.957999999999999,8.61,0.042,0.14800000000000002,0.016,0.081,0.375,mod,unm,0.5690777483632425,0.36017848508337325,0.6398215149166266
8.104,10.909,11.289000000000001,6.881,8.763,0.17300000000000001,0.073,0.05,0.018000000000000002,0.008,mod,unm,0.4167577506795519,0.39639620846916196,0.603603791530838
6.114,6.847,6.9479999999999995,6.369,5.751,0.098,0.115,0.294,0.11699999999999999,0.308,mod,mod,-1.002171695172648,0.7175506765352527,0.28244932346474755
11.550999999999998,10.582,9.573,6.3629999999999995,6.097,0.12,0.19899999999999998,0.109,0.331,0.175,mod,mod,-0.1441459415763111,0.5291554161952334,0.47084458380476674
7.235,9.06,10.282,9.932,10.465,0.12,0.192,0.07200000000000001,0.16899999999999998,0.081,mod,unm,0.0876027299702864,0.4741429857199205,0.5258570142800795
8.314,7.485,8.252,7.564,7.484,0.036000000000000004,0.052000000000000005,0.264,0.121,0.38799999999999996,mod,mod,-0.5759371882771083,0.6274250772439337,0.3725749227560663
5.666,5.562,8.991,10.623,7.1770000000000005,0.552,0.069,0.006999999999999999,0.045,0.586,mod,mod,-0.33438250575667805,0.5736619696824357,0.4263380303175643
7.928,8.847999999999999,7.348,5.558,4.484,0.17600000000000002,0.027000000000000003,0.064,0.11699999999999999,0.188,mod,mod,-0.8714249116006263,0.6916975223626115,0.30830247763738833
10.579,10.491,6.632000000000001,8.406,10.321,0.174,0.022000000000000002,0.023,0.377,0.018000000000000002,mod,mod,-1.105461651923533,0.7370173149887602,0.2629826850112397
9.165,10.252,9.809,7.819,6.438,0.226,0.35600000000000004,0.052000000000000005,0.051,0.063,mod,mod,-0.06700534330370456,0.5108612606538746,0.48913873934612545
12.059000000000001,9.127,4.649,7.15,5.9910000000000005,0.10300000000000001,0.07400000000000001,0.34700000000000003,0.09699999999999999,0.16899999999999998,mod,mod,-1.7536388231658782,0.8384343848941473,0.16156561510585268
9.137,11.228,7.892,7.395,7.787000000000001,0.156,0.021,0.064,0.036000000000000004,0.076,mod,mod,-0.6936092925557764,0.6520203720587435,0.34797962794125653
7.85,6.729,7.332000000000001,8.968,10.999,0.081,0.175,0.042,0.077,0.013999999999999999,mod,mod,-0.8766547843111843,0.6927566050177407,0.3072433949822591
10.700999999999999,11.057,10.345999999999998,9.246,10.161,0.040999999999999995,0.022000000000000002,0.079,0.096,0.09699999999999999,mod,unm,0.1085222089158302,0.4691840468342008,0.5308159531657992
12.687000000000001,11.145,8.753,10.086,7.787000000000001,0.099,0.037000000000000005,0.073,0.198,0.184,mod,mod,-0.4121768397146033,0.591400853138824,0.40859914686117615
8.011000000000001,6.06,7.3,7.156000000000001,11.263,0.013999999999999999,0.024,0.495,0.002,0.0,mod,mod,-0.8871145277096124,0.6948686795444572,0.30513132045554253
6.606,6.29,9.185,9.711,16.250999999999998,0.12,0.11,0.076,0.107,0.031,mod,mod,-0.2709703194906714,0.5589709524555558,0.4410290475444442
7.591,8.137,6.422000000000001,6.98,6.848,0.136,0.038,0.147,0.237,0.08,mod,mod,-1.1741037112854107,0.7494664131461872,0.25053358685381266
8.113,5.655,6.229,9.003,12.604000000000001,0.023,0.07,0.053,0.068,0.054000000000000006,mod,mod,-1.2371890343630545,0.7605563374344612,0.23944366256553887
6.947,6.962000000000001,6.107,4.251,5.343,0.057,0.043,0.085,0.133,0.017,mod,mod,-1.2770668043199853,0.7673908020834069,0.23260919791659282
6.3260000000000005,7.666,7.309,5.119,6.278,0.239,0.106,0.213,0.28,0.34,mod,mod,-0.8841727232330916,0.6942754813891883,0.30572451861081174
10.812999999999999,10.892000000000001,13.48,10.08,8.45,0.159,0.136,0.027999999999999997,0.166,0.12,mod,unm,1.1329232537075038,0.25027919417823835,0.7497208058217617
7.577000000000001,8.715,8.467,12.29,8.756,0.174,0.011000000000000001,0.38299999999999995,0.02,0.27,mod,mod,-0.5056607904178057,0.6122067937927378,0.3877932062072622
14.902000000000001,7.77,5.813,7.186,7.403,0.087,0.035,0.36200000000000004,0.054000000000000006,0.172,mod,mod,-1.3731656856388943,0.7832962396510244,0.21670376034897568
